"ID","Ref","ID_photo","SlopeEmma","Reader","Round","PopInd","Pop","TempExp","TempExpNum","Tpop","Predpop","Survival","Naivety","Slope","r2"
"T20_B6_Az1_D6","T20_B6_Az1_D6","IMG_3196",-0.004800255,727,1,"B6_Az1","B6","T20",20,"Ambiant","Pred","Yes","None",NA,NA
"T20_B6_Az10_A5","T20_B6_Az10_A5","IMG_8083",-0.008359053,727,6,"B6_Az10","B6","T20",20,"Ambiant","Pred","Yes","Naive",-0.00960165960603876,0.903817412859275
"T20_B6_Az11_B3","T20_B6_Az11_B3","IMG_6768",-0.007406592,715,5,"B6_Az11","B6","T20",20,"Ambiant","Pred","Yes","Naive",-0.0070964624523439,0.859060615208593
"T20_B6_Az12_C5","T20_B6_Az12_C5","IMG_6165",-0.010671053,727,4,"B6_Az12","B6","T20",20,"Ambiant","Pred","Yes","Naive",-0.00468266238704241,0.185526077256855
"T20_B6_Az13_B2","T20_B6_Az13_B2","IMG_5018",-0.005095962,727,3,"B6_Az13","B6","T20",20,"Ambiant","Pred","Yes","Naive",-0.00441924308131364,0.613382140055334
"T20_B6_Az14_C4","T20_B6_Az14_C4","IMG_9738",0.003410792,715,8,"B6_Az14","B6","T20",20,"Ambiant","Pred","Yes","Naive",0.0102844620455793,0.906032757813061
"T20_B6_Az15_B5","T20_B6_Az15_B5","",-0.015007445,727,2,"B6_Az15","B6","T20",20,"Ambiant","Pred","Yes","Experienced",-0.0165661352311832,0.896016634304381
"T20_B6_Az16_A6","T20_B6_Az16_A6","IMG_6090",-0.004640895,715,4,"B6_Az16","B6","T20",20,"Ambiant","Pred","Yes","Naive",-0.00350545793319137,0.4655911612318
"T20_B6_Az17_D1","T20_B6_Az17_D1","",-0.011646409,727,2,"B6_Az17","B6","T20",20,"Ambiant","Pred","Yes","Naive",-0.00972753459305081,0.564683209557855
"T20_B6_Az18_A6","T20_B6_Az18_A6","IMG_3130",-0.010834793,715,1,"B6_Az18","B6","T20",20,"Ambiant","Pred","Yes","None",-0.0107295271225617,0.935566620249734
"T20_B6_Az19_A5","T20_B6_Az19_A5","IMG_4921",-0.012549246,715,3,"B6_Az19","B6","T20",20,"Ambiant","Pred","Yes","Naive",-0.0127133867004753,0.983064858419078
"T20_B6_Az2_C2","T20_B6_Az2_C2","IMG_8726",-0.005939713,715,7,"B6_Az2","B6","T20",20,"Ambiant","Pred","Yes","Naive",-0.00147634895509086,0.0717868779286348
"T20_B6_Az20_B4","T20_B6_Az20_B4","IMG_4990",-0.007850885,727,3,"B6_Az20","B6","T20",20,"Ambiant","Pred","Yes","Naive",-0.00778196223800498,0.972696264729521
"T20_B6_Az3_B5","T20_B6_Az3_B5","IMG_9780",-0.004067752,727,8,"B6_Az3","B6","T20",20,"Ambiant","Pred","Yes","Naive",-0.00426166325514688,0.582043619217422
"T20_B6_Az4_B5","T20_B6_Az4_B5","IMG_9725",-0.006651429,715,8,"B6_Az4","B6","T20",20,"Ambiant","Pred","Yes","Naive",-0.00521836316108376,0.558937668775599
"T20_B6_Az5_B2","T20_B6_Az5_B2","IMG_8788",-0.044188442,727,7,"B6_Az5","B6","T20",20,"Ambiant","Pred","Yes","Naive",-0.0489481832820005,0.801363583756905
"T20_B6_Az6_A2","T20_B6_Az6_A2","IMG_6873",-0.006521573,727,5,"B6_Az6","B6","T20",20,"Ambiant","Pred","Yes","Naive",-0.00657040946856018,0.923128342092303
"T20_B6_Az7_C4","T20_B6_Az7_C4","IMG_4290",-0.014691721,715,2,"B6_Az7","B6","T20",20,"Ambiant","Pred","Yes","Experienced",-0.0140569363246435,0.948047985929946
"T20_B6_Az8_D3","T20_B6_Az8_D3","IMG_8121",-0.010011925,727,6,"B6_Az8","B6","T20",20,"Ambiant","Pred","Yes","Naive",-0.0111186010130012,0.967990176976174
"T20_B6_Az9_D5","T20_B6_Az9_D5","IMG_8031",-0.009626026,715,6,"B6_Az9","B6","T20",20,"Ambiant","Pred","Yes","Naive",-0.00409561522330312,0.173211163823555
"T20_B7_Az1_C5","T20_B7_Az1_C5","IMG_8759",-0.007577516,727,7,"B7_Az1","B7","T20",20,"Warm","Pred","Yes","Naive",-0.00746284406981995,0.928515597623118
"T20_B7_Az10_B6","T20_B7_Az10_B6","IMG_6154",-0.006144033,727,4,"B7_Az10","B7","T20",20,"Warm","Pred","Yes","Naive",-0.00551044938534071,0.946578635826096
"T20_B7_Az11_D4","T20_B7_Az11_D4","IMG_8705",-0.006832729,715,7,"B7_Az11","B7","T20",20,"Warm","Pred","Yes","Naive",-0.00545812711757409,0.579219531290059
"T20_B7_Az12_A5","T20_B7_Az12_A5","IMG_9723",-0.010217517,715,8,"B7_Az12","B7","T20",20,"Warm","Pred","Yes","Naive",-0.00993652182667704,0.941632793817173
"T20_B7_Az13_B5","T20_B7_Az13_B5","IMG_3143",-0.009487398,715,1,"B7_Az13","B7","T20",20,"Warm","Pred","Yes","None",-0.00856053631717725,0.736185119285551
"T20_B7_Az14_A5","T20_B7_Az14_A5","",-0.020962982,727,2,"B7_Az14","B7","T20",20,"Warm","Pred","Yes","Experienced",-0.0195289058601459,0.964765598844189
"T20_B7_Az16_B2","T20_B7_Az16_B2","IMG_9802",-0.003501081,727,8,"B7_Az16","B7","T20",20,"Warm","Pred","Yes","Naive",0.00791077504659682,0.5308598002635
"T20_B7_Az17_D5","T20_B7_Az17_D5","IMG_6839",-0.017373206,727,5,"B7_Az17","B7","T20",20,"Warm","Pred","Yes","Naive",-0.0157508435307045,0.904185784500325
"T20_B7_Az18_D3","T20_B7_Az18_D3","IMG_6130",-0.005187855,715,4,"B7_Az18","B7","T20",20,"Warm","Pred","Yes","Naive",-0.0101187900532361,0.810248366868169
"T20_B7_Az19_B6","T20_B7_Az19_B6","IMG_4275",-0.010966059,715,2,"B7_Az19","B7","T20",20,"Warm","Pred","Yes","Experienced",-0.0118239598487586,0.938991670115083
"T20_B7_Az2_A3","T20_B7_Az2_A3","IMG_8109",-0.007792145,727,6,"B7_Az2","B7","T20",20,"Warm","Pred","Yes","Naive",-0.00892222630644745,0.912362764838609
"T20_B7_Az20_A6","T20_B7_Az20_A6","IMG_4970",-0.00803683,727,3,"B7_Az20","B7","T20",20,"Warm","Pred","Yes","Naive",-0.0080333126449587,0.964154333404416
"T20_B7_Az3_C1","T20_B7_Az3_C1","IMG_6806",-0.006160372,715,5,"B7_Az3","B7","T20",20,"Warm","Pred","Yes","Naive",-0.00630916818482366,0.886804021899471
"T20_B7_Az4_D6","T20_B7_Az4_D6","IMG_8079",-0.006883177,727,6,"B7_Az4","B7","T20",20,"Warm","Pred","Yes","Naive",NA,NA
"T20_B7_Az5_C4","T20_B7_Az5_C4","",-0.016524526,727,2,"B7_Az5","B7","T20",20,"Warm","Pred","Yes","Experienced",-0.0162127865709422,0.967883543479116
"T20_B7_Az6_A2","T20_B7_Az6_A2","IMG_4947",-0.010309093,715,3,"B7_Az6","B7","T20",20,"Warm","Pred","Yes","Naive",-0.0173588849947838,0.723067026453435
"T20_B7_Az7_D1","T20_B7_Az7_D1","IMG_5032",-0.014990968,727,3,"B7_Az7","B7","T20",20,"Warm","Pred","Yes","Naive",-0.0149856549914597,0.990422585332461
"T20_B7_Az8_B6","T20_B7_Az8_B6","IMG_8015",-0.004472923,715,6,"B7_Az8","B7","T20",20,"Warm","Pred","Yes","Naive",-0.00454806751284878,0.549094593952822
"T20_B7_Az9_A3","T20_B7_Az9_A3","IMG_8709",-0.004121588,715,7,"B7_Az9","B7","T20",20,"Warm","Pred","Yes","Naive",-0.00437556614705936,0.945074170663077
"T20_B9_Az1_D6","T20_B9_Az1_D6","IMG_6156",-0.02027523,727,4,"B9_Az1","B9","T20",20,"Warm","Pred","Yes","Naive",NA,NA
"T20_B9_Az10_C2","T20_B9_Az10_C2","",-0.021342604,727,2,"B9_Az10","B9","T20",20,"Warm","Pred","Yes","Naive",-0.0200081051792458,0.927206106825003
"T20_B9_Az11_B6","T20_B9_Az11_B6","IMG_8744",-0.011478748,727,7,"B9_Az11","B9","T20",20,"Warm","Pred","Yes","Naive",-0.0117628068628946,0.922824784492934
"T20_B9_Az12_A3","T20_B9_Az12_A3","IMG_4297",-0.016992324,715,2,"B9_Az12","B9","T20",20,"Warm","Pred","Yes","Naive",-0.0164253609868378,0.894041016914075
"T20_B9_Az14_C2","T20_B9_Az14_C2","IMG_8061",-0.020983297,715,6,"B9_Az14","B9","T20",20,"Warm","Pred","Yes","Naive",-0.0192725266775971,0.740716419915379
"T20_B9_Az15_D1","T20_B9_Az15_D1","IMG_8070",-0.00431455,715,6,"B9_Az15","B9","T20",20,"Warm","Pred","Yes","Naive",-0.00542059878840943,0.966507246119133
"T20_B9_Az16_B6","T20_B9_Az16_B6","IMG_3189",-0.005556184,727,1,"B9_Az16","B9","T20",20,"Warm","Pred","Yes","None",-0.00785502883737016,0.925994153164996
"T20_B9_Az17_B1","T20_B9_Az17_B1","IMG_3179",-0.015304738,715,1,"B9_Az17","B9","T20",20,"Warm","Pred","Yes","None",-0.0175708021264411,0.489916266031398
"T20_B9_Az18_D5","T20_B9_Az18_D5","IMG_9730",0.003941405,715,8,"B9_Az18","B9","T20",20,"Warm","Pred","Yes","Naive",-0.00504526661145195,0.623795429246149
"T20_B9_Az19_D5","T20_B9_Az19_D5","IMG_4927",-0.040051838,715,3,"B9_Az19","B9","T20",20,"Warm","Pred","Yes","Naive",-0.0371783007997468,0.927628838617549
"T20_B9_Az2_C2","T20_B9_Az2_C2","IMG_6200",-0.00961793,727,4,"B9_Az2","B9","T20",20,"Warm","Pred","Yes","Naive",-0.0105085274891801,0.946924688247465
"T20_B9_Az20_C6","T20_B9_Az20_C6","IMG_9770",-0.004146454,727,8,"B9_Az20","B9","T20",20,"Warm","Pred","Yes","Naive",NA,NA
"T20_B9_Az3_A6","T20_B9_Az3_A6","IMG_8681",-0.003873292,715,7,"B9_Az3","B9","T20",20,"Warm","Pred","Yes","Naive",-0.00293511162142797,0.208548181251378
"T20_B9_Az4_A5","T20_B9_Az4_A5","IMG_6833",-0.011537915,727,5,"B9_Az4","B9","T20",20,"Warm","Pred","Yes","Naive",-0.0112536170829756,0.978861761648373
"T20_B9_Az5_D5","T20_B9_Az5_D5","IMG_8095",-0.006204035,727,6,"B9_Az5","B9","T20",20,"Warm","Pred","Yes","Naive",-0.00811298392677722,0.673733014620529
"T20_B9_Az6_A5","T20_B9_Az6_A5","IMG_6100",-0.011667793,715,4,"B9_Az6","B9","T20",20,"Warm","Pred","Yes","Naive",-0.0121468946137405,0.971810610152965
"T20_B9_Az7_A3","T20_B9_Az7_A3","IMG_6764",-0.008546138,715,5,"B9_Az7","B9","T20",20,"Warm","Pred","Yes","Naive",-0.00130584029511975,0.00771544606484253
"T20_B9_Az8_C3","T20_B9_Az8_C3","IMG_5007",-0.018894822,727,3,"B9_Az8","B9","T20",20,"Warm","Pred","Yes","Naive",-0.0177169518856679,0.879684873186856
"T20_B9_Az9_D4","T20_B9_Az9_D4","IMG_3154",-0.00828737,715,1,"B9_Az9","B9","T20",20,"Warm","Pred","Yes","None",-0.00834141642159241,0.1961428924169
"T20_C1_Az1_A2","T20_C1_Az1_A2","IMG_3234",-0.009575082,727,1,"C1_Az1","C1","T20",20,"Ambiant","Pred","Yes","None",-0.0151876071230267,0.865532824606304
"T20_C1_Az10_C6","T20_C1_Az10_C6","IMG_8017",-0.025381314,715,6,"C1_Az10","C1","T20",20,"Ambiant","Pred","Yes","Naive",NA,NA
"T20_C1_Az11_D6","T20_C1_Az11_D6","IMG_6829",-0.013564264,727,5,"C1_Az11","C1","T20",20,"Ambiant","Pred","Yes","Naive",NA,NA
"T20_C1_Az12_C4","T20_C1_Az12_C4","IMG_8771",-0.01279378,727,7,"C1_Az12","C1","T20",20,"Ambiant","Pred","Yes","Naive",-0.0132633778117398,0.953508106412535
"T20_C1_Az13_D4","T20_C1_Az13_D4","IMG_6116",-0.009060388,715,4,"C1_Az13","C1","T20",20,"Ambiant","Pred","Yes","Naive",-0.00903353420919588,0.972562066851763
"T20_C1_Az14_A1","T20_C1_Az14_A1","IMG_4314",-0.010512321,715,2,"C1_Az14","C1","T20",20,"Ambiant","Pred","None","Naive",-0.0170577101337146,0.322954412906183
"T20_C1_Az15_A4","T20_C1_Az15_A4","IMG_3147",-0.011671741,715,1,"C1_Az15","C1","T20",20,"Ambiant","Pred","Yes","None",-0.0113769162391484,0.978352545124153
"T20_C1_Az16_B1","T20_C1_Az16_B1","IMG_9758",-0.006168636,715,8,"C1_Az16","C1","T20",20,"Ambiant","Pred","Yes","Naive",-0.00592538505822195,0.854292086959515
"T20_C1_Az17_C5","T20_C1_Az17_C5","IMG_9782",-0.008577774,727,8,"C1_Az17","C1","T20",20,"Ambiant","Pred","Yes","Naive",-0.00623364731767893,0.685059405572017
"T20_C1_Az18_A5","T20_C1_Az18_A5","IMG_3198",-0.009044004,727,1,"C1_Az18","C1","T20",20,"Ambiant","Pred","Yes","None",-0.0102844181355425,0.97181890546287
"T20_C1_Az19_C3","T20_C1_Az19_C3","IMG_6189",-0.014241399,727,4,"C1_Az19","C1","T20",20,"Ambiant","Pred","Yes","Naive",-0.0161311655354406,0.907019445456757
"T20_C1_Az2_B1","T20_C1_Az2_B1","",0.009271192,727,2,"C1_Az2","C1","T20",20,"Ambiant","Pred","Yes","Naive",0.0142749694575884,0.375973230559881
"T20_C1_Az20_B6","T20_C1_Az20_B6","IMG_4914",-0.017041513,715,3,"C1_Az20","C1","T20",20,"Ambiant","Pred","Yes","Naive",-0.0164970838692689,0.946691727701612
"T20_C1_Az3_B6","T20_C1_Az3_B6","IMG_4972",-0.010181205,727,3,"C1_Az3","C1","T20",20,"Ambiant","Pred","Yes","Naive",-0.00988565455892792,0.906508735111501
"T20_C1_Az4_C5","T20_C1_Az4_C5","IMG_9727",-0.004484368,715,8,"C1_Az4","C1","T20",20,"Ambiant","Pred","Yes","Naive",-0.00428213210352292,0.39554777623268
"T20_C1_Az5_D3","T20_C1_Az5_D3","IMG_5011",-0.011867353,727,3,"C1_Az5","C1","T20",20,"Ambiant","Pred","Yes","Naive",-0.0120369474529526,0.904865588110517
"T20_C1_Az6_A4","T20_C1_Az6_A4","IMG_8097",-0.003477955,727,6,"C1_Az6","C1","T20",20,"Ambiant","Pred","Yes","Naive",-0.00498656336443642,0.884540539500048
"T20_C1_Az7_D3","T20_C1_Az7_D3","IMG_8716",-0.008528761,715,7,"C1_Az7","C1","T20",20,"Ambiant","Pred","Yes","Naive",-0.00905265847208471,0.939255290017065
"T20_C1_Az8_B2","T20_C1_Az8_B2","IMG_6784",-0.00836689,715,5,"C1_Az8","C1","T20",20,"Ambiant","Pred","Yes","Naive",-0.00882377250059174,0.981029620792492
"T20_C1_Az9_B3","T20_C1_Az9_B3","IMG_6862",-0.014542876,727,5,"C1_Az9","C1","T20",20,"Ambiant","Pred","Yes","Naive",-0.0145078604628816,0.945375908375563
"T20_C3_Az1_B2","T20_C3_Az1_B2","IMG_6196",-0.009737507,727,4,"C3_Az1","C3","T20",20,"Ambiant","Pred","Yes","Naive",-0.00959800039468684,0.974846154489911
"T20_C3_Az10_C1","T20_C3_Az10_C1","",-0.023176943,715,2,"C3_Az10","C3","T20",20,"Ambiant","Pred","None","Naive",-0.0236643904512628,0.961011090166195
"T20_C3_Az11_D1","T20_C3_Az11_D1","IMG_6886",-0.021022636,727,5,"C3_Az11","C3","T20",20,"Ambiant","Pred","Yes","Naive",-0.0194656015185547,0.975807386756358
"T20_C3_Az12_B5","T20_C3_Az12_B5","IMG_6104",-0.018103033,715,4,"C3_Az12","C3","T20",20,"Ambiant","Pred","Yes","Naive",-0.0198109869491726,0.925433141800912
"T20_C3_Az13_C2","T20_C3_Az13_C2","IMG_4951",-0.014616072,715,3,"C3_Az13","C3","T20",20,"Ambiant","Pred","Yes","Naive",-0.014336041704319,0.932050088948267
"T20_C3_Az14_A4","T20_C3_Az14_A4","IMG_6755",-0.015826404,715,5,"C3_Az14","C3","T20",20,"Ambiant","Pred","Yes","Naive",-0.0165332306637705,0.984108799048126
