"N_bac","Day","Temperature_moy","Tpop"
"B4",2020-01-09,6.93849264705882,"Ambient"
"B4",2020-01-10,7.45767361111111,"Ambient"
"B4",2020-01-11,6.26583333333333,"Ambient"
"B4",2020-01-12,4.40614583333333,"Ambient"
"B4",2020-01-13,3.60642361111111,"Ambient"
"B4",2020-01-14,3.82135416666667,"Ambient"
"B4",2020-01-15,4.47236111111111,"Ambient"
"B4",2020-01-16,4.73142361111111,"Ambient"
"B4",2020-01-17,4.85607638888889,"Ambient"
"B4",2020-01-18,4.22434027777778,"Ambient"
"B4",2020-01-19,4.7634375,"Ambient"
"B4",2020-01-20,4.23989583333333,"Ambient"
"B4",2020-01-21,4.08958333333333,"Ambient"
"B4",2020-01-22,4.72454861111111,"Ambient"
"B4",2020-01-23,6.01288194444444,"Ambient"
"B4",2020-01-24,6.00090277777778,"Ambient"
"B4",2020-01-25,5.60694444444444,"Ambient"
"B4",2020-01-26,5.75434027777778,"Ambient"
"B4",2020-01-27,4.90045138888889,"Ambient"
"B4",2020-01-28,5.51201388888889,"Ambient"
"B4",2020-01-29,5.56027777777778,"Ambient"
"B4",2020-01-30,7.34614583333333,"Ambient"
"B4",2020-01-31,9.56993055555555,"Ambient"
"B4",2020-02-01,9.26246527777778,"Ambient"
"B4",2020-02-02,9.8575,"Ambient"
"B4",2020-02-03,11.2998611111111,"Ambient"
"B4",2020-02-04,11.2845833333333,"Ambient"
"B4",2020-02-05,9.65833333333333,"Ambient"
"B4",2020-02-06,7.09541666666667,"Ambient"
"B4",2020-02-07,6.00857638888889,"Ambient"
"B4",2020-02-08,5.70552083333333,"Ambient"
"B4",2020-02-09,6.8890625,"Ambient"
"B4",2020-02-10,9.85527777777778,"Ambient"
"B4",2020-02-11,11.3903819444444,"Ambient"
"B4",2020-02-12,10.7657291666667,"Ambient"
"B4",2020-02-13,9.80239583333333,"Ambient"
"B4",2020-02-14,11.4520833333333,"Ambient"
"B4",2020-02-15,10.5277430555556,"Ambient"
"B4",2020-02-16,10.4752777777778,"Ambient"
"B4",2020-02-17,9.41739583333333,"Ambient"
"B4",2020-02-18,7.96996527777778,"Ambient"
"B4",2020-02-19,7.86645833333333,"Ambient"
"B4",2020-02-20,7.75645833333333,"Ambient"
"B4",2020-02-21,8.04496527777778,"Ambient"
"B4",2020-02-22,8.47416666666667,"Ambient"
"B4",2020-02-23,9.33159722222222,"Ambient"
"B4",2020-02-24,9.65458333333333,"Ambient"
"B4",2020-02-25,9.15506944444444,"Ambient"
"B4",2020-02-26,8.70947916666667,"Ambient"
"B4",2020-02-27,8.19069444444444,"Ambient"
"B4",2020-02-28,10.1167361111111,"Ambient"
"B4",2020-02-29,10.2430208333333,"Ambient"
"B4",2020-03-01,10.1260763888889,"Ambient"
"B4",2020-03-02,9.76409722222222,"Ambient"
"B4",2020-03-03,7.40142361111111,"Ambient"
"B4",2020-03-04,7.13354166666667,"Ambient"
"B4",2020-03-05,8.44725694444444,"Ambient"
"B4",2020-03-06,7.14770833333333,"Ambient"
"B4",2020-03-07,6.59072916666667,"Ambient"
"B4",2020-03-08,8.10013888888889,"Ambient"
"B4",2020-03-09,8.81113074204947,"Ambient"
"B4",2020-03-10,9.11024305555556,"Ambient"
"B4",2020-03-11,9.60668316831683,"Ambient"
"B4",2020-03-13,11.1007386363636,"Ambient"
"B4",2020-03-14,10.6186111111111,"Ambient"
"B4",2020-03-15,10.2915972222222,"Ambient"
"B4",2020-03-16,11.3289583333333,"Ambient"
"B4",2020-03-17,11.2234027777778,"Ambient"
"B4",2020-03-18,12.0116319444444,"Ambient"
"B4",2020-03-19,13.2271180555556,"Ambient"
"B4",2020-03-20,14.1328125069444,"Ambient"
"B4",2020-03-21,13.8337847222222,"Ambient"
"B4",2020-03-22,13.4845138888889,"Ambient"
"B4",2020-03-23,13.0812847222222,"Ambient"
"B4",2020-03-24,12.2956944444444,"Ambient"
"B4",2020-03-25,11.715625,"Ambient"
"B4",2020-03-26,10.3703472222222,"Ambient"
"B4",2020-03-27,8.22336805555556,"Ambient"
"B4",2020-03-28,9.69333333333333,"Ambient"
"B4",2020-03-29,10.6758333333333,"Ambient"
"B4",2020-03-30,8.9003125,"Ambient"
"B4",2020-03-31,8.11631944444444,"Ambient"
"B4",2020-04-01,10.2874652777778,"Ambient"
"B4",2020-04-02,10.7157986111111,"Ambient"
"B4",2020-04-03,10.9115625,"Ambient"
"B4",2020-04-04,11.4395486111111,"Ambient"
"B4",2020-04-05,12.9882986111111,"Ambient"
"B4",2020-04-06,13.8480555555556,"Ambient"
"B4",2020-04-07,14.3401388888889,"Ambient"
"B4",2020-04-08,14.3148263888889,"Ambient"
"B4",2020-04-09,14.5526041423611,"Ambient"
"B4",2020-04-10,16.046076375,"Ambient"
"B4",2020-04-11,16.0002777951389,"Ambient"
"B4",2020-04-12,15.2159375416667,"Ambient"
"B4",2020-04-13,13.7842361111111,"Ambient"
"B4",2020-04-14,14.4667013993056,"Ambient"
"B4",2020-04-15,15.6357985277778,"Ambient"
"B4",2020-04-16,16.4770138541667,"Ambient"
"B4",2020-04-17,17.0209028055556,"Ambient"
"B4",2020-04-18,17.5491319236111,"Ambient"
"B4",2020-04-19,17.7721525972222,"Ambient"
"B4",2020-04-20,15.8769791805556,"Ambient"
"B4",2020-04-21,14.8257638888889,"Ambient"
"B4",2020-04-22,13.7244097222222,"Ambient"
"B4",2020-04-23,14.0486111111111,"Ambient"
"B4",2020-04-24,15.2115624236111,"Ambient"
"B4",2020-04-25,16.62909721875,"Ambient"
"B4",2020-04-26,17.0447221701389,"Ambient"
"B4",2020-04-27,16.6450347083333,"Ambient"
"B4",2020-04-28,15.1672916701389,"Ambient"
"B4",2020-04-29,14.1969097361111,"Ambient"
"B4",2020-04-30,15.7803818993056,"Ambient"
"B4",2020-05-01,15.6833680277778,"Ambient"
"B4",2020-05-02,17.2062847152778,"Ambient"
"B4",2020-05-03,19.1997917118056,"Ambient"
"B4",2020-05-04,20.7857985555556,"Ambient"
"B4",2020-05-05,22.9845139166667,"Ambient"
"B4",2020-05-06,22.3561458263889,"Ambient"
"B4",2020-05-07,22.0256597395833,"Ambient"
"B4",2020-05-08,21.5856596909722,"Ambient"
"B4",2020-05-09,20.9311805555556,"Ambient"
"B4",2020-05-10,19.0615625381944,"Ambient"
"B4",2020-05-11,15.5900694236111,"Ambient"
"B4",2020-05-12,14.5453819444444,"Ambient"
"B4",2020-05-13,14.7785416666667,"Ambient"
"B4",2020-05-14,15.0806597222222,"Ambient"
"B4",2020-05-15,14.2121180555556,"Ambient"
"B4",2020-05-16,14.0156597222222,"Ambient"
"B4",2020-05-17,15.3796527708333,"Ambient"
"B4",2020-05-18,17.6612500069444,"Ambient"
"B4",2020-05-19,19.0280555763889,"Ambient"
"B4",2020-05-20,20.7715277569444,"Ambient"
"B4",2020-05-21,21.5542707083333,"Ambient"
"B4",2020-05-22,22.7992013993056,"Ambient"
"B4",2020-05-23,22.10965275,"Ambient"
"B4",2020-05-24,19.0359374861111,"Ambient"
"B4",2020-05-25,20.3724305729167,"Ambient"
"B4",2020-05-26,21.5615972430556,"Ambient"
"B4",2020-05-27,22.4871180277778,"Ambient"
"B4",2020-05-28,23.0447917013889,"Ambient"
"B4",2020-05-29,23.0477430833333,"Ambient"
"B4",2020-05-30,23.3360763368056,"Ambient"
"B4",2020-05-31,23.50236109375,"Ambient"
"B4",2020-06-01,22.9848610833333,"Ambient"
"B4",2020-06-02,21.6285763506944,"Ambient"
"B4",2020-06-03,21.0518749513889,"Ambient"
"B4",2020-06-04,18.8304514027778,"Ambient"
"B4",2020-06-05,17.2851389027778,"Ambient"
"B4",2020-06-06,18.5243055208333,"Ambient"
"B4",2020-06-07,17.0096874791667,"Ambient"
"B4",2020-06-08,16.0617013576389,"Ambient"
"B4",2020-06-09,16.1119443715278,"Ambient"
"B4",2020-06-10,16.1518749930556,"Ambient"
"B4",2020-06-11,17.0976042534722,"Ambient"
"B4",2020-06-12,18.1722916979167,"Ambient"
"B4",2020-06-13,19.0306943680556,"Ambient"
"B4",2020-06-14,17.7325694409722,"Ambient"
"B4",2020-06-15,19.4785763506944,"Ambient"
"B4",2020-06-16,18.7449998854167,"Ambient"
"B4",2020-06-17,16.97079871875,"Ambient"
"B4",2020-06-18,16.7195486388889,"Ambient"
"B4",2020-06-19,18.3677429236111,"Ambient"
"B4",2020-06-20,20.4386111319444,"Ambient"
"B4",2020-06-21,21.4155207708333,"Ambient"
"B4",2020-06-22,22.8849652534722,"Ambient"
"B4",2020-06-23,23.4932638472222,"Ambient"
"B4",2020-06-24,24.57930553125,"Ambient"
"B4",2020-06-25,24.3126389965278,"Ambient"
"B4",2020-06-26,23.3942708506944,"Ambient"
"B4",2020-06-27,24.2147916736111,"Ambient"
"B4",2020-06-28,23.9143401458333,"Ambient"
"B4",2020-06-29,20.6451389305556,"Ambient"
"B4",2020-06-30,17.4446180520833,"Ambient"
"B4",2020-07-01,17.1227429861111,"Ambient"
"B4",2020-07-02,16.86826390625,"Ambient"
"B4",2020-07-03,16.7785069027778,"Ambient"
"B4",2020-07-04,16.9360416319444,"Ambient"
"B4",2020-07-05,17.35128471875,"Ambient"
"B4",2020-07-06,16.6028124826389,"Ambient"
"B4",2020-07-07,17.1549653472222,"Ambient"
"B4",2020-07-08,17.2175000625,"Ambient"
"B4",2020-07-09,16.8499652708333,"Ambient"
"B4",2020-07-10,16.3555208229167,"Ambient"
"B4",2020-07-11,16.6887500798611,"Ambient"
"B4",2020-07-12,16.6019097395833,"Ambient"
"B4",2020-07-13,16.7891666875,"Ambient"
"B4",2020-07-14,16.6728472534722,"Ambient"
"B4",2020-07-15,16.7350695694444,"Ambient"
"B4",2020-07-16,16.9148610208333,"Ambient"
"B4",2020-07-17,16.9447918645833,"Ambient"
"B4",2020-07-18,17.4273957395833,"Ambient"
"B4",2020-07-19,17.6571874965278,"Ambient"
"B4",2020-07-20,17.7610069479167,"Ambient"
"B4",2020-07-21,17.6633332638889,"Ambient"
"B4",2020-07-22,17.52649309375,"Ambient"
"B4",2020-07-23,17.5799652673611,"Ambient"
"B4",2020-07-24,17.0681944895833,"Ambient"
"B4",2020-07-25,17.4160763958333,"Ambient"
"B4",2020-07-26,19.0626391006944,"Ambient"
"B4",2020-07-27,21.4315624479167,"Ambient"
"B4",2020-07-28,17.1422568993056,"Ambient"
"B4",2020-07-29,16.79121528125,"Ambient"
"B4",2020-07-30,18.3426040763889,"Ambient"
"B4",2020-07-31,19.1743055486111,"Ambient"
"B4",2020-08-01,16.9063887395833,"Ambient"
"B4",2020-08-02,16.7600693993056,"Ambient"
"B4",2020-08-03,16.9698264166667,"Ambient"
"B4",2020-08-04,16.7844444722222,"Ambient"
"B4",2020-08-05,16.9996873923611,"Ambient"
"B4",2020-08-06,17.5782986805556,"Ambient"
"B4",2020-08-07,18.1204167048611,"Ambient"
"B4",2020-08-08,18.2540277847222,"Ambient"
"B4",2020-08-09,17.365138875,"Ambient"
"B4",2020-08-10,17.0090972916667,"Ambient"
"B4",2020-08-11,17.1477431458333,"Ambient"
"B4",2020-08-12,17.4989583055556,"Ambient"
"B4",2020-08-13,16.72288196875,"Ambient"
"B4",2020-08-14,17.0735069097222,"Ambient"
"B4",2020-08-15,17.3908333159722,"Ambient"
"B4",2020-08-16,16.6397221840278,"Ambient"
"B4",2020-08-17,16.7419096423611,"Ambient"
"B4",2020-08-18,16.8412847534722,"Ambient"
"B4",2020-08-19,18.0113194652778,"Ambient"
"B4",2020-08-20,18.1404513854167,"Ambient"
"B4",2020-08-21,17.8785415729167,"Ambient"
"B4",2020-08-22,16.7692013576389,"Ambient"
"B4",2020-08-23,17.0097570173611,"Ambient"
"B4",2020-08-24,17.1021527638889,"Ambient"
"B4",2020-08-25,17.5698958611111,"Ambient"
"B4",2020-08-26,17.4668750104167,"Ambient"
"B4",2020-08-27,17.6242014618056,"Ambient"
"B4",2020-08-28,16.4346179930556,"Ambient"
"B4",2020-08-29,16.0276389166667,"Ambient"
"B4",2020-08-30,15.4055557118056,"Ambient"
"B4",2020-08-31,15.9026736666667,"Ambient"
"B4",2020-09-01,15.9115277430556,"Ambient"
"B4",2020-09-02,16.9839583090278,"Ambient"
"B4",2020-09-03,16.1070486111111,"Ambient"
"B4",2020-09-04,16.7837152569444,"Ambient"
"B4",2020-09-05,16.8476389166667,"Ambient"
"B4",2020-09-06,16.9602777326389,"Ambient"
"B4",2020-09-07,16.6617013680556,"Ambient"
"B4",2020-09-08,15.9549306319444,"Ambient"
"B4",2020-09-09,16.6157985729167,"Ambient"
"B4",2020-09-10,17.0672917256944,"Ambient"
"B4",2020-09-11,17.1461111041667,"Ambient"
"B4",2020-09-12,17.0723264201389,"Ambient"
"B4",2020-09-13,17.1753124409722,"Ambient"
"B4",2020-09-14,17.3576041145833,"Ambient"
"B4",2020-09-15,16.8301388611111,"Ambient"
"B4",2020-09-16,17.1761458229167,"Ambient"
"B4",2020-09-17,17.1109375555556,"Ambient"
"B4",2020-09-18,16.6653471909722,"Ambient"
"B4",2020-09-19,16.9805208680556,"Ambient"
"B4",2020-09-20,16.9948957951389,"Ambient"
"B4",2020-09-21,17.0681251770833,"Ambient"
"B4",2020-09-22,16.9514236840278,"Ambient"
"B4",2020-09-23,16.2766319201389,"Ambient"
"B4",2020-09-24,16.89409721875,"Ambient"
"B4",2020-09-25,14.08215278125,"Ambient"
"B4",2020-09-26,11.6245138888889,"Ambient"
"B4",2020-09-27,11.0846875,"Ambient"
"B4",2020-09-28,12.2156597222222,"Ambient"
"B4",2020-09-29,15.3276389270833,"Ambient"
"B4",2020-09-30,15.3863888819444,"Ambient"
"B4",2020-10-01,15.10135415625,"Ambient"
"B4",2020-10-02,13.0778819444444,"Ambient"
"B4",2020-10-03,10.2329861111111,"Ambient"
"B4",2020-10-04,10.5277777777778,"Ambient"
"B4",2020-10-05,11.0146875,"Ambient"
"B4",2020-10-06,12.5807986111111,"Ambient"
"B4",2020-10-07,15.0877777916667,"Ambient"
"B4",2020-10-08,15.5647569444444,"Ambient"
"B4",2020-10-09,16.1205208090278,"Ambient"
"B4",2020-10-10,16.44305565625,"Ambient"
"B4",2020-10-11,13.1293402777778,"Ambient"
"B4",2020-10-12,12.0031597222222,"Ambient"
"B4",2020-10-13,11.9707291666667,"Ambient"
"B4",2020-10-14,10.8360763888889,"Ambient"
"B4",2020-10-15,9.24826388888889,"Ambient"
"B4",2020-10-16,8.45034722222222,"Ambient"
"B4",2020-10-17,9.61809027777778,"Ambient"
"B4",2020-10-18,9.42854166666667,"Ambient"
"B4",2020-10-19,9.81614583333333,"Ambient"
"B4",2020-10-20,11.4476736111111,"Ambient"
"B4",2020-10-21,14.9303472118056,"Ambient"
"B4",2020-10-22,15.7093401805556,"Ambient"
"B4",2020-10-23,15.3850694618056,"Ambient"
"B4",2020-10-24,13.3568055555556,"Ambient"
"B4",2020-10-25,11.9310416666667,"Ambient"
"B4",2020-10-26,11.0645833333333,"Ambient"
"B4",2020-10-27,10.2257638888889,"Ambient"
"B4",2020-10-28,11.5294791666667,"Ambient"
"B4",2020-10-29,12.1175694444444,"Ambient"
"B4",2020-10-30,11.8701041666667,"Ambient"
"B4",2020-10-31,11.7101041666667,"Ambient"
"B4",2020-11-01,11.9295486111111,"Ambient"
"B4",2020-11-02,13.0297916666667,"Ambient"
"B4",2020-11-03,13.3664583333333,"Ambient"
"B4",2020-11-04,10.9050694444444,"Ambient"
"B4",2020-11-05,8.99128472222222,"Ambient"
"B4",2020-11-06,10.4415625,"Ambient"
"B4",2020-11-07,12.1433333333333,"Ambient"
"B4",2020-11-08,12.293125,"Ambient"
"B4",2020-11-09,11.1689930555556,"Ambient"
"B4",2020-11-10,11.2856944444444,"Ambient"
"B4",2020-11-11,9.751875,"Ambient"
"B4",2020-11-12,9.91940972222222,"Ambient"
"B4",2020-11-13,10.2085069444444,"Ambient"
"B4",2020-11-14,9.81048611111111,"Ambient"
"B4",2020-11-15,9.98614583333333,"Ambient"
"B4",2020-11-16,11.173125,"Ambient"
"B4",2020-11-17,9.78065972222222,"Ambient"
"B4",2020-11-18,9.98326388888889,"Ambient"
"B4",2020-11-19,10.0632291666667,"Ambient"
"B4",2020-11-20,9.19857638888889,"Ambient"
"B4",2020-11-21,6.8046875,"Ambient"
"B4",2020-11-22,5.17548611111111,"Ambient"
"B4",2020-11-23,5.055,"Ambient"
"B4",2020-11-24,5.16454861111111,"Ambient"
"B4",2020-11-25,5.42600694444444,"Ambient"
"B4",2020-11-26,5.61704861111111,"Ambient"
"B4",2020-11-27,6.83822916666667,"Ambient"
"B4",2020-11-28,7.07777777777778,"Ambient"
"B4",2020-11-29,6.77819444444444,"Ambient"
"B4",2020-11-30,7.07774305555556,"Ambient"
"B4",2020-12-01,6.98902777777778,"Ambient"
"B4",2020-12-02,5.86899305555556,"Ambient"
"B4",2020-12-03,4.41072916666667,"Ambient"
"B4",2020-12-04,4.59649305555556,"Ambient"
"B4",2020-12-05,3.89815972222222,"Ambient"
"B4",2020-12-06,4.10607638888889,"Ambient"
"B4",2020-12-07,4.26579861111111,"Ambient"
"B4",2020-12-08,4.29520833333333,"Ambient"
"B4",2020-12-09,4.26256944444444,"Ambient"
"B4",2020-12-10,4.16114583333333,"Ambient"
"B4",2020-12-11,5.10927083333333,"Ambient"
"B4",2020-12-12,6.56159722222222,"Ambient"
"B4",2020-12-13,6.23392361111111,"Ambient"
"B4",2020-12-14,7.22177083333333,"Ambient"
"B4",2020-12-15,7.56666666666667,"Ambient"
"B4",2020-12-16,5.76048611111111,"Ambient"
"B4",2020-12-17,4.60447916666667,"Ambient"
"B4",2020-12-18,4.44395833333333,"Ambient"
"B4",2020-12-19,5.06614583333333,"Ambient"
"B4",2020-12-20,5.9559375,"Ambient"
"B4",2020-12-21,5.64,"Ambient"
"B4",2020-12-22,7.11590277777778,"Ambient"
"B4",2020-12-23,7.99538194444444,"Ambient"
"B4",2020-12-24,8.41649305555556,"Ambient"
"B4",2020-12-25,5.89388888888889,"Ambient"
"B4",2020-12-26,3.74902777777778,"Ambient"
"B4",2020-12-27,2.52055555555556,"Ambient"
"B4",2020-12-28,2.88149305555556,"Ambient"
"B4",2020-12-29,3.15930555555556,"Ambient"
"B4",2020-12-30,3.46711805555556,"Ambient"
"B4",2020-12-31,3.56215277777778,"Ambient"
"B4",2021-01-01,4.15413194444444,"Ambient"
"B4",2021-01-02,3.98256944444444,"Ambient"
"B4",2021-01-03,3.11451388888889,"Ambient"
"B4",2021-01-04,2.87006944444444,"Ambient"
"B4",2021-01-05,2.82559027777778,"Ambient"
"B4",2021-01-06,2.46680555555556,"Ambient"
"B4",2021-01-07,1.22142360916568,"Ambient"
"B4",2021-01-08,0.245416669873521,"Ambient"
"B4",2021-01-09,0.236145837517041,"Ambient"
"B4",2021-01-10,0.376597226752589,"Ambient"
"B4",2021-01-11,0.440312501253405,"Ambient"
"B4",2021-01-12,0.270729169637586,"Ambient"
"B4",2021-01-13,1.77013889035417,"Ambient"
"B4",2021-01-14,3.62677083333333,"Ambient"
"B4",2021-01-15,4.38788194444444,"Ambient"
"B4",2021-01-16,4.18878472222222,"Ambient"
"B4",2021-01-17,4.52052083333333,"Ambient"
"B4",2021-01-18,4.88833333333333,"Ambient"
"B4",2021-01-19,4.09690972222222,"Ambient"
"B4",2021-01-20,4.54180555555556,"Ambient"
"B4",2021-01-21,5.78350694444444,"Ambient"
"B4",2021-01-22,6.23663194444444,"Ambient"
"B4",2021-01-23,5.16118055555556,"Ambient"
"B4",2021-01-24,5.29579861111111,"Ambient"
"B4",2021-01-25,5.54190972222222,"Ambient"
"B4",2021-01-26,4.93673611111111,"Ambient"
"B4",2021-01-27,6.65826388888889,"Ambient"
"B4",2021-01-28,8.976875,"Ambient"
"B4",2021-01-29,9.40131944444444,"Ambient"
"B4",2021-01-30,8.7790625,"Ambient"
"B4",2021-01-31,8.13305555555556,"Ambient"
"B4",2021-02-01,8.6246875,"Ambient"
"B4",2021-02-02,9.5703125,"Ambient"
"B4",2021-02-03,9.85548611111111,"Ambient"
"B4",2021-02-04,10.2032291666667,"Ambient"
"B4",2021-02-05,10.7575,"Ambient"
"B4",2021-02-06,10.4510416666667,"Ambient"
"B4",2021-02-07,9.32190972222222,"Ambient"
"B4",2021-02-08,7.94368055555556,"Ambient"
"B4",2021-02-09,6.46764940239044,"Ambient"
"B4",2021-02-10,6.156,"Ambient"
"B4",2021-02-13,7.94278195488722,"Ambient"
"B4",2021-02-14,7.44892361111111,"Ambient"
"B4",2021-02-15,7.20930555555556,"Ambient"
"B4",2021-02-16,8.01291666666667,"Ambient"
"B4",2021-02-17,9.43759581881533,"Ambient"
"B4",2021-02-18,9.69770833333333,"Ambient"
"B4",2021-02-19,9.27104166666667,"Ambient"
"B4",2021-02-20,9.21979166666667,"Ambient"
"B4",2021-02-21,9.70465277777778,"Ambient"
"B4",2021-02-22,9.92461805555556,"Ambient"
"B4",2021-02-23,9.69600694444444,"Ambient"
"B4",2021-02-24,10.7080555555556,"Ambient"
"B4",2021-02-25,10.6505208333333,"Ambient"
"B4",2021-02-26,10.6296527777778,"Ambient"
"B4",2021-02-27,11.5270833333333,"Ambient"
"B4",2021-02-28,10.6439930555556,"Ambient"
"B4",2021-03-01,9.61090277777778,"Ambient"
"B4",2021-03-02,9.56607638888889,"Ambient"
"B4",2021-03-03,9.640625,"Ambient"
"B4",2021-03-04,10.1567708333333,"Ambient"
"B4",2021-03-05,11.4045833333333,"Ambient"
"B4",2021-03-06,10.4589236111111,"Ambient"
"B4",2021-03-07,9.02611111111111,"Ambient"
"B4",2021-03-08,8.52368055555556,"Ambient"
"B4",2021-03-09,8.15420138888889,"Ambient"
"B4",2021-03-10,7.17920138888889,"Ambient"
"B4",2021-03-11,9.74211805555556,"Ambient"
"B4",2021-03-12,11.0067013888889,"Ambient"
"B4",2021-03-13,8.75565972222222,"Ambient"
"B4",2021-03-14,8.96079861111111,"Ambient"
"B4",2021-03-15,7.69770833333333,"Ambient"
"B4",2021-03-16,8.47309027777778,"Ambient"
"B4",2021-03-17,9.93024305555556,"Ambient"
"B4",2021-03-18,9.54760416666667,"Ambient"
"B4",2021-03-19,7.15569444444444,"Ambient"
"B4",2021-03-20,5.56302083333333,"Ambient"
"B4",2021-03-21,5.28163194444444,"Ambient"
"B4",2021-03-22,7.7153125,"Ambient"
"B4",2021-03-23,8.97097222222222,"Ambient"
"B4",2021-03-24,9.91472222222222,"Ambient"
"B4",2021-03-25,11.3580555555556,"Ambient"
"B4",2021-03-26,11.3092013888889,"Ambient"
"B4",2021-03-27,11.9042013888889,"Ambient"
"B4",2021-03-28,10.9982986111111,"Ambient"
"B4",2021-03-29,12.9981944444444,"Ambient"
"B4",2021-03-30,14.6174999826389,"Ambient"
"B4",2021-03-31,15.7463541423611,"Ambient"
"B4",2021-04-01,15.8388194166667,"Ambient"
"B4",2021-04-02,15.7784027986111,"Ambient"
"B4",2021-04-03,15.4652430555556,"Ambient"
"B4",2021-04-04,14.0974305555556,"Ambient"
"B4",2021-04-05,13.2809375,"Ambient"
"B4",2021-04-06,13.6194444444444,"Ambient"
"B4",2021-04-07,12.0011111111111,"Ambient"
"B4",2021-04-08,10.7071875,"Ambient"
"B4",2021-04-09,11.8894097222222,"Ambient"
"B4",2021-04-10,11.7073263888889,"Ambient"
"B4",2021-04-11,10.8345833333333,"Ambient"
"B4",2021-04-12,10.0212152777778,"Ambient"
"B4",2021-04-13,10.7711111111111,"Ambient"
"B4",2021-04-14,10.8833680555556,"Ambient"
"B4",2021-04-15,11.3608680555556,"Ambient"
"B4",2021-04-16,11.5308333333333,"Ambient"
"B4",2021-04-17,11.1347222222222,"Ambient"
"B4",2021-04-18,10.7733680555556,"Ambient"
"B4",2021-04-19,11.6668055555556,"Ambient"
"B4",2021-04-20,12.8823263888889,"Ambient"
"B4",2021-04-21,12.8124652777778,"Ambient"
"B4",2021-04-22,13.2923263888889,"Ambient"
"B4",2021-04-23,14.2549305277778,"Ambient"
"B4",2021-04-24,15.9330208194444,"Ambient"
"B4",2021-04-25,16.45111109375,"Ambient"
"B4",2021-04-26,15.0123263923611,"Ambient"
"B4",2021-04-27,14.0235763888889,"Ambient"
"B4",2021-04-28,13.6944097222222,"Ambient"
"B4",2021-04-29,12.4729166666667,"Ambient"
"B4",2021-04-30,11.6289930555556,"Ambient"
"B4",2021-05-01,10.7458680555556,"Ambient"
"B4",2021-05-02,10.7140277777778,"Ambient"
"B4",2021-05-03,11.4603819444444,"Ambient"
"B4",2021-05-04,13.7560763888889,"Ambient"
"B4",2021-05-05,15.9045832569444,"Ambient"
"B4",2021-05-06,15.2275694583333,"Ambient"
"B4",2021-05-07,16.79760421875,"Ambient"
"B4",2021-05-08,18.1138194479167,"Ambient"
"B4",2021-05-09,19.5031944444444,"Ambient"
"B4",2021-05-10,18.1358680277778,"Ambient"
"B4",2021-05-11,15.77746528125,"Ambient"
"B4",2021-05-12,13.5177430555556,"Ambient"
"B4",2021-05-13,13.9913541666667,"Ambient"
"B4",2021-05-14,14.9499999861111,"Ambient"
"B4",2021-05-15,15.1607291666667,"Ambient"
"B4",2021-05-16,15.3343402777778,"Ambient"
"B4",2021-05-17,15.0337847777778,"Ambient"
"B4",2021-05-18,15.6021527881944,"Ambient"
"B4",2021-05-19,16.3086805555556,"Ambient"
"B4",2021-05-20,17.6685069513889,"Ambient"
"B4",2021-05-21,17.965694375,"Ambient"
"B4",2021-05-22,16.5110763958333,"Ambient"
"B4",2021-05-23,14.3377083333333,"Ambient"
"B4",2021-05-24,12.8639930555556,"Ambient"
"B4",2021-05-25,11.8404513888889,"Ambient"
"B4",2021-05-26,13.9214931388889,"Ambient"
"B4",2021-05-27,16.5942709097222,"Ambient"
"B4",2021-05-28,18.5260069409722,"Ambient"
"B4",2021-05-29,18.6122568368056,"Ambient"
"B4",2021-05-30,20.4222916666667,"Ambient"
"B4",2021-05-31,20.8718750069444,"Ambient"
"B4",2021-06-01,21.6852777673611,"Ambient"
"B4",2021-06-02,20.1845834583333,"Ambient"
"B4",2021-06-03,20.7185068854167,"Ambient"
"B4",2021-06-04,20.2588540798611,"Ambient"
"B4",2021-06-05,18.8885764826389,"Ambient"
"B4",2021-06-06,20.3046874930556,"Ambient"
"B4",2021-06-07,19.8215971805556,"Ambient"
"B4",2021-06-08,18.8103819930556,"Ambient"
"B4",2021-06-09,19.2844097881944,"Ambient"
"B4",2021-06-10,19.9472221631944,"Ambient"
"B4",2021-06-11,19.3883334444444,"Ambient"
"B4",2021-06-12,19.3852083888889,"Ambient"
"B4",2021-06-13,19.7365972881944,"Ambient"
