"Ref","ID_photo","Reader","Round","PopInd","Pop","TempExp","TempExpNum","Tpop","Predpop","Survival","Naivety","Remarks","Length","EvolHistory"
"T25_A1_Az8_C1","IMG_7142",727,5,"A1_Az8","A1","T25",25,"Ambiant","Ctrl","Yes","Naive","None",0.1368,"Ctrl_Ambiant"
"T25_A1_Az9_B4","IMG_7048",715,5,"A1_Az9","A1","T25",25,"Ambiant","Ctrl","Yes","Naive","None",0.137,"Ctrl_Ambiant"
"T25_B1_Az12_A3","IMG_7123",727,5,"B1_Az12","B1","T25",25,"Warm","Ctrl","Yes","Naive","None",0.114,"Ctrl_Warm"
"T25_B1_Az17_B5","IMG_7038",715,5,"B1_Az17","B1","T25",25,"Warm","Ctrl","Yes","Naive","None",0.119,"Ctrl_Warm"
"T25_B2_Az13_C2","IMG_7071",715,5,"B2_Az13","B2","T25",25,"Ambiant","Ctrl","Yes","Naive","None",0.1553,"Ctrl_Ambiant"
"T25_B2_Az17_D3","IMG_7063",715,5,"B2_Az17","B2","T25",25,"Ambiant","Ctrl","Yes","Naive","None",0.15,"Ctrl_Ambiant"
"T25_B2_Az2_A6","IMG_7085",727,5,"B2_Az2","B2","T25",25,"Ambiant","Ctrl","Yes","Naive","None",0.1321,"Ctrl_Ambiant"
"T25_B4_Az17_D1","IMG_7083",715,5,"B4_Az17","B4","T25",25,"Ambiant","Pred","Yes","Naive","None",0.143,"Pred_Ambiant"
"T25_B4_Az19_A4","IMG_7108",727,5,"B4_Az19","B4","T25",25,"Ambiant","Pred","Yes","Naive","None",0.158,"Pred_Ambiant"
"T25_B4_Az9_C5","IMG_7039",715,5,"B4_Az9","B4","T25",25,"Ambiant","Pred","Yes","Naive","None",0.1242,"Pred_Ambiant"
"T25_B5_Az11_C6","IMG_7030",715,5,"B5_Az11","B5","T25",25,"Warm","Pred","Yes","Naive","None",0.1671,"Pred_Warm"
"T25_B5_Az13_B2","IMG_7137",727,5,"B5_Az13","B5","T25",25,"Warm","Pred","Yes","Naive","None",0.151,"Pred_Warm"
"T25_B5_Az7_C4","IMG_7117",727,5,"B5_Az7","B5","T25",25,"Warm","Pred","Yes","Naive","None",0.1118,"Pred_Warm"
"T25_B6_Az11_B3","IMG_7058",715,5,"B6_Az11","B6","T25",25,"Ambiant","Pred","Yes","Naive","None",0.136,"Pred_Ambiant"
"T25_B6_Az6_A2","IMG_7132",727,5,"B6_Az6","B6","T25",25,"Ambiant","Pred","Yes","Naive","None",0.126,"Pred_Ambiant"
"T25_B7_Az17_D5","IMG_7104",727,5,"B7_Az17","B7","T25",25,"Warm","Pred","Yes","Naive","None",0.15,"Pred_Warm"
"T25_B7_Az3_C1","IMG_7080",715,5,"B7_Az3","B7","T25",25,"Warm","Pred","Yes","Naive","None",0.136,"Pred_Warm"
"T25_B9_Az4_A5","IMG_7096",727,5,"B9_Az4","B9","T25",25,"Warm","Pred","Yes","Naive","None",0.144,"Pred_Warm"
"T25_B9_Az7_A3","IMG_7056",715,5,"B9_Az7","B9","T25",25,"Warm","Pred","Yes","Naive","None",0.131,"Pred_Warm"
"T25_C1_Az11_D6","IMG_7093",727,5,"C1_Az11","C1","T25",25,"Ambiant","Pred","Yes","Naive","None",0.134,"Pred_Ambiant"
"T25_C1_Az8_B2","IMG_7067",715,5,"C1_Az8","C1","T25",25,"Ambiant","Pred","Yes","Naive","None",0.14,"Pred_Ambiant"
"T25_C1_Az9_B3","IMG_7125",727,5,"C1_Az9","C1","T25",25,"Ambiant","Pred","Yes","Naive","None",0.1519,"Pred_Ambiant"
"T25_C3_Az11_D1","IMG_7146",727,5,"C3_Az11","C3","T25",25,"Ambiant","Pred","Yes","Naive","None",0.1585,"Pred_Ambiant"
"T25_C3_Az14_A4","IMG_7046",715,5,"C3_Az14","C3","T25",25,"Ambiant","Pred","Yes","Naive","None",0.145,"Pred_Ambiant"
"T25_C5_Az14_D4","IMG_7119",727,5,"C5_Az14","C5","T25",25,"Ambiant","Ctrl","Yes","Naive","None",0.1582,"Ctrl_Ambiant"
"T25_C5_Az6_A5","IMG_7032",715,5,"C5_Az6","C5","T25",25,"Ambiant","Ctrl","Yes","Naive","None",0.138,"Ctrl_Ambiant"
"T25_C5_Az9_A1","IMG_7072",715,5,"C5_Az9","C5","T25",25,"Ambiant","Ctrl","Yes","Naive","None",0.132,"Ctrl_Ambiant"
"T25_C8_Az15_C6","IMG_7092",727,5,"C8_Az15","C8","T25",25,"Warm","Pred","Yes","Naive","None",0.148,"Pred_Warm"
"T25_C8_Az16_C4","IMG_7052",715,5,"C8_Az16","C8","T25",25,"Warm","Pred","Yes","Naive","None",0.129,"Pred_Warm"
"T25_C8_Az18_D5","IMG_7044",715,5,"C8_Az18","C8","T25",25,"Warm","Pred","Yes","Naive","None",0.123,"Pred_Warm"
"T25_C9_Az18_B4",NA,727,5,"C9_Az18","C9","T25",25,"Ambiant","Pred","Yes","Naive","None",NA,"Pred_Ambiant"
"T25_C9_Az7_B1","IMG_7075",715,5,"C9_Az7","C9","T25",25,"Ambiant","Pred","Yes","Naive","None",0.1598,"Pred_Ambiant"
"T25_D6_Az11_B6","IMG_7026",715,5,"D6_Az11","D6","T25",25,"Ambiant","Ctrl","Yes","Naive","None",0.141,"Ctrl_Ambiant"
"T25_D6_Az7_C3","IMG_7128",727,5,"D6_Az7","D6","T25",25,"Ambiant","Ctrl","Yes","Naive","None",0.137,"Ctrl_Ambiant"
"T25_D7_Az1_C3","IMG_7062",715,5,"D7_Az1","D7","T25",25,"Warm","Ctrl","Yes","Naive","None",0.135,"Ctrl_Warm"
"T25_D7_Az14_D2","IMG_7139",727,5,"D7_Az14","D7","T25",25,"Warm","Ctrl","Yes","Naive","None",0.127,"Ctrl_Warm"
"T25_D7_Az3_B6","IMG_7088",727,5,"D7_Az3","D7","T25",25,"Warm","Ctrl","Yes","Naive","None",0.114,"Ctrl_Warm"
"T27_A1_Az9_B4",NA,715,5,"A1_Az9","A1","T27",27,"Ambiant","Ctrl","Yes","Naive","None",NA,"Ctrl_Ambiant"
"T27_A1_Az8_C1","IMG_7278",727,5,"A1_Az8","A1","T27",27,"Ambiant","Ctrl","Yes","Naive","None",0.111,"Ctrl_Ambiant"
"T27_A1_Az19_C5","IMG_7175",727,5,"A1_Az19","A1","T27",27,"Ambiant","Ctrl","Yes","Naive","None",0.127,"Ctrl_Ambiant"
"T27_B1_Az17_B5","IMG_7160",715,5,"B1_Az17","B1","T27",27,"Warm","Ctrl","Yes","Naive","None",0.138,"Ctrl_Warm"
"T27_B1_Az12_A3","IMG_7258",727,5,"B1_Az12","B1","T27",27,"Warm","Ctrl","Yes","Naive","None",0.1376,"Ctrl_Warm"
"T27_B2_Az13_C2","IMG_7199",715,5,"B2_Az13","B2","T27",27,"Ambiant","Ctrl","Yes","Naive","None",0.125,"Ctrl_Ambiant"
"T27_B2_Az17_D3","IMG_7194",715,5,"B2_Az17","B2","T27",27,"Ambiant","Ctrl","Yes","Naive","None",0.132,"Ctrl_Ambiant"
"T27_B2_Az2_A6","IMG_7226",727,5,"B2_Az2","B2","T27",27,"Ambiant","Ctrl","Yes","Naive","None",0.113,"Ctrl_Ambiant"
"T27_B4_Az17_D1","IMG_7214",715,5,"B4_Az17","B4","T27",27,"Ambiant","Pred","Yes","Naive","None",0.133,"Pred_Ambiant"
"T27_B4_Az9_C5","IMG_7167",715,5,"B4_Az9","B4","T27",27,"Ambiant","Pred","Yes","Naive","None",0.1791,"Pred_Ambiant"
"T27_B4_Az19_A4","IMG_7247",727,5,"B4_Az19","B4","T27",27,"Ambiant","Pred","Yes","Naive","None",0.166,"Pred_Ambiant"
"T27_B5_Az11_C6","IMG_7155",715,5,"B5_Az11","B5","T27",27,"Warm","Pred","Yes","Naive","None",0.141,"Pred_Warm"
"T27_B5_Az13_B2","IMG_7273",727,5,"B5_Az13","B5","T27",27,"Warm","Pred","Yes","Naive","None",0.1101,"Pred_Warm"
"T27_B5_Az7_C4","IMG_7252",727,5,"B5_Az7","B5","T27",27,"Warm","Pred","Yes","Naive","None",0.1175,"Pred_Warm"
"T27_B6_Az11_B3","IMG_7184",715,5,"B6_Az11","B6","T27",27,"Ambiant","Pred","Yes","Naive","None",0.141,"Pred_Ambiant"
"T27_B6_Az6_A2","IMG_7269",727,5,"B6_Az6","B6","T27",27,"Ambiant","Pred","Yes","Naive","None",0.124,"Pred_Ambiant"
"T27_B7_Az3_C1","IMG_7207",715,5,"B7_Az3","B7","T27",27,"Warm","Pred","Yes","Naive","None",0.145,"Pred_Warm"
"T27_B7_Az17_D5","IMG_7243",727,5,"B7_Az17","B7","T27",27,"Warm","Pred","Yes","Naive","None",0.124,"Pred_Warm"
"T27_B9_Az7_A3","IMG_7187",715,5,"B9_Az7","B9","T27",27,"Warm","Pred","Yes","Naive","None",0.104,"Pred_Warm"
"T27_B9_Az4_A5","IMG_7236",727,5,"B9_Az4","B9","T27",27,"Warm","Pred","Yes","Naive","None",0.15,"Pred_Warm"
"T27_C1_Az8_B2","IMG_7195",715,5,"C1_Az8","C1","T27",27,"Ambiant","Pred","Yes","Naive","None",0.141,"Pred_Ambiant"
"T27_C1_Az9_B3","IMG_7262",727,5,"C1_Az9","C1","T27",27,"Ambiant","Pred","Yes","Naive","None",0.131,"Pred_Ambiant"
"T27_C1_Az11_D6","IMG_7223",727,5,"C1_Az11","C1","T27",27,"Ambiant","Pred","Yes","Naive","None",0.117,"Pred_Ambiant"
"T27_C3_Az14_A4","IMG_7172",715,5,"C3_Az14","C3","T27",27,"Ambiant","Pred","Yes","Naive","None",0.132,"Pred_Ambiant"
"T27_C3_Az11_D1","IMG_7281",727,5,"C3_Az11","C3","T27",27,"Ambiant","Pred","Yes","Naive","None",0.1625,"Pred_Ambiant"
"T27_C5_Az9_A1","IMG_7202",715,5,"C5_Az9","C5","T27",27,"Ambiant","Ctrl","Yes","Naive","None",0.138,"Ctrl_Ambiant"
"T27_C5_Az6_A5","IMG_7165",715,5,"C5_Az6","C5","T27",27,"Ambiant","Ctrl","Yes","Naive","None",0.145,"Ctrl_Ambiant"
"T27_C5_Az14_D4","IMG_7254",727,5,"C5_Az14","C5","T27",27,"Ambiant","Ctrl","Yes","Naive","None",0.114,"Ctrl_Ambiant"
"T27_C8_Az16_C4","IMG_7178",715,5,"C8_Az16","C8","T27",27,"Warm","Pred","Yes","Naive","None",0.115,"Pred_Warm"
"T27_C8_Az18_D5","IMG_7171",715,5,"C8_Az18","C8","T27",27,"Warm","Pred","Yes","Naive","None",0.134,"Pred_Warm"
"T27_C8_Az15_C6","IMG_7218",727,5,"C8_Az15","C8","T27",27,"Warm","Pred","Yes","Naive","None",0.098,"Pred_Warm"
"T27_C9_Az7_B1","IMG_7204",715,5,"C9_Az7","C9","T27",27,"Ambiant","Pred","Yes","Naive","None",0.106,"Pred_Ambiant"
"T27_C9_Az18_B4","IMG_7257",727,5,"C9_Az18","C9","T27",27,"Ambiant","Pred","Yes","Naive","None",0.1275,"Pred_Ambiant"
"T27_D6_Az11_B6","IMG_7152",715,5,"D6_Az11","D6","T27",27,"Ambiant","Ctrl","Yes","Naive","None",0.126,"Ctrl_Ambiant"
"T27_D6_Az7_C3","IMG_7266",727,5,"D6_Az7","D6","T27",27,"Ambiant","Ctrl","Yes","Naive","None",0.12,"Ctrl_Ambiant"
"T27_D7_Az1_C3","IMG_7188",715,5,"D7_Az1","D7","T27",27,"Warm","Ctrl","Yes","Naive","None",0.133,"Ctrl_Warm"
"T27_D7_Az14_D2","IMG_7275",727,5,"D7_Az14","D7","T27",27,"Warm","Ctrl","Yes","Naive","None",0.131,"Ctrl_Warm"
"T27_D7_Az3_B6","IMG_7215",727,5,"D7_Az3","D7","T27",27,"Warm","Ctrl","Yes","Naive","None",0.109,"Ctrl_Warm"
"T30_A1_Az9_B4","IMG_7310",715,5,"A1_Az9","A1","T30",30,"Ambiant","Ctrl","Yes","Naive","None",0.1196,"Ctrl_Ambiant"
"T30_A1_Az8_C1","IMG_7413",727,5,"A1_Az8","A1","T30",30,"Ambiant","Ctrl","Yes","Naive","None",0.129,"Ctrl_Ambiant"
"T30_A1_Az19_C5","IMG_7372",727,5,"A1_Az19","A1","T30",30,"Ambiant","Ctrl","Yes","Naive","None",0.131,"Ctrl_Ambiant"
"T30_B1_Az17_B5","IMG_7296",715,5,"B1_Az17","B1","T30",30,"Warm","Ctrl","Yes","Naive","None",0.131,"Ctrl_Warm"
"T30_B1_Az12_A3","IMG_7393",727,5,"B1_Az12","B1","T30",30,"Warm","Ctrl","Yes","Naive","None",0.0982,"Ctrl_Warm"
"T30_B2_Az13_C2","IMG_7334",715,5,"B2_Az13","B2","T30",30,"Ambiant","Ctrl","Yes","Naive","None",0.1149,"Ctrl_Ambiant"
"T30_B2_Az17_D3","IMG_7329",715,5,"B2_Az17","B2","T30",30,"Ambiant","Ctrl","Yes","Naive","None",0.145,"Ctrl_Ambiant"
"T30_B2_Az2_A6","IMG_7351",727,5,"B2_Az2","B2","T30",30,"Ambiant","Ctrl","Yes","Naive","None",0.143,"Ctrl_Ambiant"
"T30_B4_Az17_D1","IMG_7348",715,5,"B4_Az17","B4","T30",30,"Ambiant","Pred","Yes","Naive","None",0.15,"Pred_Ambiant"
"T30_B4_Az9_C5","IMG_7299",715,5,"B4_Az9","B4","T30",30,"Ambiant","Pred","Yes","Naive","None",0.117,"Pred_Ambiant"
"T30_B4_Az19_A4","IMG_7381",727,5,"B4_Az19","B4","T30",30,"Ambiant","Pred","Yes","Naive","None",0.161,"Pred_Ambiant"
"T30_B5_Az11_C6","IMG_7290",715,5,"B5_Az11","B5","T30",30,"Warm","Pred","Yes","Naive","None",0.146,"Pred_Warm"
"T30_B5_Az13_B2","IMG_7407",727,5,"B5_Az13","B5","T30",30,"Warm","Pred","Yes","Naive","None",0.104,"Pred_Warm"
"T30_B5_Az7_C4","IMG_7385",727,5,"B5_Az7","B5","T30",30,"Warm","Pred","Yes","Naive","None",0.148,"Pred_Warm"
"T30_B6_Az11_B3","IMG_7320",715,5,"B6_Az11","B6","T30",30,"Ambiant","Pred","Yes","Naive","None",0.127,"Pred_Ambiant"
"T30_B6_Az6_A2","IMG_7401",727,5,"B6_Az6","B6","T30",30,"Ambiant","Pred","Yes","Naive","None",0.124,"Pred_Ambiant"
"T30_B7_Az3_C1","IMG_7343",715,5,"B7_Az3","B7","T30",30,"Warm","Pred","Yes","Naive","None",0.099,"Pred_Warm"
"T30_B7_Az17_D5","IMG_7376",727,5,"B7_Az17","B7","T30",30,"Warm","Pred","Yes","Naive","None",0.123,"Pred_Warm"
"T30_B9_Az7_A3","IMG_7317",715,5,"B9_Az7","B9","T30",30,"Warm","Pred","Yes","Naive","None",0.111,"Pred_Warm"
"T30_B9_Az4_A5","IMG_7371",727,5,"B9_Az4","B9","T30",30,"Warm","Pred","Yes","Naive","None",0.101,"Pred_Warm"
"T30_C1_Az8_B2","IMG_7330",715,5,"C1_Az8","C1","T30",30,"Ambiant","Pred","Yes","Naive","None",0.128,"Pred_Ambiant"
"T30_C1_Az9_B3","IMG_7396",727,5,"C1_Az9","C1","T30",30,"Ambiant","Pred","Yes","Naive","None",0.123,"Pred_Ambiant"
"T30_C1_Az11_D6","IMG_7366",727,5,"C1_Az11","C1","T30",30,"Ambiant","Pred","Yes","Naive","None",0.1293,"Pred_Ambiant"
"T30_C3_Az14_A4","IMG_7306",715,5,"C3_Az14","C3","T30",30,"Ambiant","Pred","Yes","Naive","None",0.135,"Pred_Ambiant"
"T30_C3_Az11_D1","IMG_7416",727,5,"C3_Az11","C3","T30",30,"Ambiant","Pred","Yes","Naive","None",0.121,"Pred_Ambiant"
"T30_C5_Az9_A1","IMG_7339",715,5,"C5_Az9","C5","T30",30,"Ambiant","Ctrl","Yes","Naive","None",0.092,"Ctrl_Ambiant"
"T30_C5_Az6_A5","IMG_7293",715,5,"C5_Az6","C5","T30",30,"Ambiant","Ctrl","Yes","Naive","None",0.119,"Ctrl_Ambiant"
"T30_C5_Az14_D4","IMG_7389",727,5,"C5_Az14","C5","T30",30,"Ambiant","Ctrl","Yes","Naive","None",0.138,"Ctrl_Ambiant"
"T30_C8_Az16_C4","IMG_7315",715,5,"C8_Az16","C8","T30",30,"Warm","Pred","Yes","Naive","None",0.102,"Pred_Warm"
"T30_C8_Az18_D5","IMG_7303",715,5,"C8_Az18","C8","T30",30,"Warm","Pred","Yes","Naive","None",0.1428,"Pred_Warm"
"T30_C8_Az15_C6","IMG_7357",727,5,"C8_Az15","C8","T30",30,"Warm","Pred","Yes","Naive","None",0.139,"Pred_Warm"
"T30_C9_Az7_B1","IMG_7340",715,5,"C9_Az7","C9","T30",30,"Ambiant","Pred","Yes","Naive","None",0.123,"Pred_Ambiant"
"T30_C9_Az18_B4","IMG_7383",727,5,"C9_Az18","C9","T30",30,"Ambiant","Pred","Yes","Naive","None",0.133,"Pred_Ambiant"
"T30_D6_Az11_B6","IMG_7286",715,5,"D6_Az11","D6","T30",30,"Ambiant","Ctrl","Yes","Naive","None",0.1213,"Ctrl_Ambiant"
"T30_D6_Az7_C3","IMG_7398",727,5,"D6_Az7","D6","T30",30,"Ambiant","Ctrl","Yes","Naive","None",0.12,"Ctrl_Ambiant"
"T30_D7_Az1_C3","IMG_7323",715,5,"D7_Az1","D7","T30",30,"Warm","Ctrl","Yes","Naive","None",0.112,"Ctrl_Warm"
"T30_D7_Az14_D2","IMG_7411",727,5,"D7_Az14","D7","T30",30,"Warm","Ctrl","Yes","Naive","None",0.11,"Ctrl_Warm"
"T30_D7_Az3_B6","IMG_7356",727,5,"D7_Az3","D7","T30",30,"Warm","Ctrl","Yes","Naive","None",0.126,"Ctrl_Warm"
"T10_A1_Az18_B2","IMG_8463",715,7,"A1_Az18","A1","T10",10,"Ambiant","Ctrl","Yes","Naive","None",0.131,"Ctrl_Ambiant"
"T10_A1_Az2_B4","IMG_8509",727,7,"A1_Az2","A1","T10",10,"Ambiant","Ctrl","Yes","Naive","None",0.1397,"Ctrl_Ambiant"
"T10_B1_Az14_D1","IMG_8407",727,6,"B1_Az14","B1","T10",10,"Warm","Ctrl","Yes","Naive","None",0.15,"Ctrl_Warm"
"T10_B1_Az15_B3","IMG_8382",727,6,"B1_Az15","B1","T10",10,"Warm","Ctrl","Yes","Naive","None",0.109,"Ctrl_Warm"
"T10_B1_Az20_D1","IMG_8480",715,7,"B1_Az20","B1","T10",10,"Warm","Ctrl","Yes","Naive","None",0.127,"Ctrl_Warm"
"T10_B2_Az19_B4","IMG_8296",715,6,"B2_Az19","B2","T10",10,"Ambiant","Ctrl","Yes","Naive","None",0.147,"Ctrl_Ambiant"
"T10_B2_Az11_A2","IMG_8392",727,6,"B2_Az11","B2","T10",10,"Ambiant","Ctrl","Yes","Naive","None",0.142,"Ctrl_Ambiant"
"T10_B4_Az13_D3","IMG_8313",715,6,"B4_Az13","B4","T10",10,"Ambiant","Pred","Yes","Naive","None",0.14,"Pred_Ambiant"
"T10_B4_Az16_D4","IMG_8371",727,6,"B4_Az16","B4","T10",10,"Ambiant","Pred","Yes","Naive","None",0.157,"Pred_Ambiant"
"T10_B5_Az9_B5","IMG_8284",715,6,"B5_Az9","B5","T10",10,"Warm","Pred","Yes","Naive","None",0.143,"Pred_Warm"
"T10_B5_Az19_B4","IMG_8366",727,6,"B5_Az19","B5","T10",10,"Warm","Pred","Yes","Naive","None",0.117,"Pred_Warm"
"T10_B6_Az9_D5","IMG_8293",715,6,"B6_Az9","B6","T10",10,"Ambiant","Pred","Yes","Naive","None",0.093,"Pred_Ambiant"
"T10_B6_Az8_D3","IMG_8389",727,6,"B6_Az8","B6","T10",10,"Ambiant","Pred","Yes","Naive","None",0.13,"Pred_Ambiant"
"T10_B6_Az10_A5","IMG_8348",727,6,"B6_Az10","B6","T10",10,"Ambiant","Pred","Yes","Naive","None",0.081,"Pred_Ambiant"
"T10_B7_Az8_B6","IMG_8274",715,6,"B7_Az8","B7","T10",10,"Warm","Pred","Yes","Naive","None",0.121,"Pred_Warm"
"T10_B7_Az2_A3","IMG_8379",727,6,"B7_Az2","B7","T10",10,"Warm","Pred","Yes","Naive","None",0.103,"Pred_Warm"
"T10_B7_Az4_D6","IMG_8344",727,6,"B7_Az4","B7","T10",10,"Warm","Pred","Yes","Naive","None",0.095,"Pred_Warm"
"T10_B9_Az15_D1","IMG_8332",715,6,"B9_Az15","B9","T10",10,"Warm","Pred","Yes","Naive","None",0.084,"Pred_Warm"
"T10_B9_Az14_C2","IMG_8321",715,6,"B9_Az14","B9","T10",10,"Warm","Pred","Yes","Naive","None",0.083,"Pred_Warm"
"T10_B9_Az5_D5","IMG_8359",727,6,"B9_Az5","B9","T10",10,"Warm","Pred","Yes","Naive","None",0.144,"Pred_Warm"
"T10_C1_Az10_C6","IMG_8277",715,6,"C1_Az10","C1","T10",10,"Ambiant","Pred","Yes","Naive","None",0.155,"Pred_Ambiant"
"T10_C1_Az6_A4","IMG_8363",727,6,"C1_Az6","C1","T10",10,"Ambiant","Pred","Yes","Naive","None",0.124,"Pred_Ambiant"
"T10_C3_Az18_A1","IMG_8323",715,6,"C3_Az18","C3","T10",10,"Ambiant","Pred","Yes","Naive","None",0.148,"Pred_Ambiant"
"T10_C3_Az5_C2","IMG_8399",727,6,"C3_Az5","C3","T10",10,"Ambiant","Pred","Yes","Naive","None",0.149,"Pred_Ambiant"
"T10_C3_Az20_C6","IMG_8340",727,6,"C3_Az20","C3","T10",10,"Ambiant","Pred","Yes","Naive","None",0.116,"Pred_Ambiant"
"T10_C5_Az2_A3","IMG_8303",715,6,"C5_Az2","C5","T10",10,"Ambiant","Ctrl","Yes","Naive","None",0.132,"Ctrl_Ambiant"
"T10_C5_Az4_C3","IMG_8386",727,6,"C5_Az4","C5","T10",10,"Ambiant","Ctrl","Yes","Naive","None",0.099,"Ctrl_Ambiant"
"T10_C8_Az11_B3","IMG_8307",715,6,"C8_Az11","C8","T10",10,"Warm","Pred","Yes","Naive","None",0.091,"Pred_Warm"
"T10_C8_Az13_B1","IMG_8401",727,6,"C8_Az13","C8","T10",10,"Warm","Pred","Yes","Naive","None",0.14,"Pred_Warm"
"T10_C9_Az8_C1","IMG_8325",715,6,"C9_Az8","C9","T10",10,"Ambiant","Pred","Yes","Naive","None",0.134,"Pred_Ambiant"
"T10_C9_Az20_A5","IMG_8281",715,6,"C9_Az20","C9","T10",10,"Ambiant","Pred","Yes","Naive","None",0.107,"Pred_Ambiant"
"T10_C9_Az14_C1","IMG_8405",727,6,"C9_Az14","C9","T10",10,"Ambiant","Pred","Yes","Naive","None",0.137,"Pred_Ambiant"
"T10_D6_Az16_C5","IMG_8288",715,6,"D6_Az16","D6","T10",10,"Ambiant","Ctrl","Yes","Naive","None",0.131,"Ctrl_Ambiant"
"T10_D6_Az19_A6","IMG_8272",715,6,"D6_Az19","D6","T10",10,"Ambiant","Ctrl","Yes","Naive","None",0.116,"Ctrl_Ambiant"
"T10_D6_Az13_B5","IMG_8352",727,6,"D6_Az13","D6","T10",10,"Ambiant","Ctrl","Yes","Naive","None",0.136,"Ctrl_Ambiant"
"T10_D7_Az18_C3","IMG_8310",715,6,"D7_Az18","D7","T10",10,"Warm","Ctrl","Yes","Naive","None",0.126,"Ctrl_Warm"
"T10_D7_Az19_C5","IMG_8356",727,6,"D7_Az19","D7","T10",10,"Warm","Ctrl","Yes","Naive","None",0.103,"Ctrl_Warm"
"T15_A1_Az4_D4","IMG_8173",715,6,"A1_Az4","A1","T15",15,"Ambiant","Ctrl","Yes","Naive","None",0.097,"Ctrl_Ambiant"
"T15_A1_Az20_A6","IMG_8207",727,6,"A1_Az20","A1","T15",15,"Ambiant","Ctrl","Yes","Naive","None",0.104,"Ctrl_Ambiant"
"T15_B1_Az13_B2","IMG_8189",715,6,"B1_Az13","B1","T15",15,"Warm","Ctrl","Yes","Naive","None",0.134,"Ctrl_Warm"
"T15_B1_Az14_D1","IMG_8268",727,6,"B1_Az14","B1","T15",15,"Warm","Ctrl","Yes","Naive","None",0.095,"Ctrl_Warm"
"T15_B1_Az15_B3","IMG_8243",727,6,"B1_Az15","B1","T15",15,"Warm","Ctrl","Yes","Naive","None",0.096,"Ctrl_Warm"
"T15_B2_Az19_B4","IMG_8169",715,6,"B2_Az19","B2","T15",15,"Ambiant","Ctrl","Yes","Naive","None",0.151,"Ctrl_Ambiant"
"T15_B2_Az11_A2","IMG_8254",727,6,"B2_Az11","B2","T15",15,"Ambiant","Ctrl","Yes","Naive","None",0.135,"Ctrl_Ambiant"
"T15_B4_Az13_D3","IMG_8185",715,6,"B4_Az13","B4","T15",15,"Ambiant","Pred","Yes","Naive","None",0.127,"Pred_Ambiant"
"T15_B4_Az16_D4","IMG_8234",727,6,"B4_Az16","B4","T15",15,"Ambiant","Pred","Yes","Naive","None",0.119,"Pred_Ambiant"
"T15_B5_Az9_B5","IMG_8159",715,6,"B5_Az9","B5","T15",15,"Warm","Pred","Yes","Naive","None",0.109,"Pred_Warm"
"T15_B5_Az19_B4","IMG_8232",727,6,"B5_Az19","B5","T15",15,"Warm","Pred","Yes","Naive","None",0.123,"Pred_Warm"
"T15_B6_Az9_D5","IMG_8167",715,6,"B6_Az9","B6","T15",15,"Ambiant","Pred","Yes","Naive","None",0.115,"Pred_Ambiant"
"T15_B6_Az8_D3","IMG_8250",727,6,"B6_Az8","B6","T15",15,"Ambiant","Pred","Yes","Naive","None",0.092,"Pred_Ambiant"
"T15_B6_Az10_A5","IMG_8215",727,6,"B6_Az10","B6","T15",15,"Ambiant","Pred","Yes","Naive","None",0.12,"Pred_Ambiant"
"T15_B7_Az8_B6","IMG_8150",715,6,"B7_Az8","B7","T15",15,"Warm","Pred","Yes","Naive","None",0.103,"Pred_Warm"
"T15_B7_Az2_A3","IMG_8239",727,6,"B7_Az2","B7","T15",15,"Warm","Pred","Yes","Naive","None",0.105,"Pred_Warm"
"T15_B7_Az4_D6","IMG_8213",727,6,"B7_Az4","B7","T15",15,"Warm","Pred","Yes","Naive","None",0.135,"Pred_Warm"
"T15_B9_Az15_D1","IMG_8201",715,6,"B9_Az15","B9","T15",15,"Warm","Pred","Yes","Naive","None",0.118,"Pred_Warm"
"T15_B9_Az14_C2","IMG_8193",715,6,"B9_Az14","B9","T15",15,"Warm","Pred","Yes","Naive","None",0.11,"Pred_Warm"
"T15_B9_Az5_D5","IMG_8224",727,6,"B9_Az5","B9","T15",15,"Warm","Pred","Yes","Naive","None",0.134,"Pred_Warm"
"T15_C1_Az10_C6","IMG_8152",715,6,"C1_Az10","C1","T15",15,"Ambiant","Pred","Yes","Naive","None",0.129,"Pred_Ambiant"
"T15_C1_Az6_A4","IMG_8228",727,6,"C1_Az6","C1","T15",15,"Ambiant","Pred","Yes","Naive","None",0.12,"Pred_Ambiant"
"T15_C3_Az18_A1","IMG_8195",715,6,"C3_Az18","C3","T15",15,"Ambiant","Pred","Yes","Naive","None",0.128,"Pred_Ambiant"
"T15_C3_Az5_C2","IMG_8256",727,6,"C3_Az5","C3","T15",15,"Ambiant","Pred","Yes","Naive","None",0.124,"Pred_Ambiant"
"T15_C3_Az20_C6","IMG_8210",727,6,"C3_Az20","C3","T15",15,"Ambiant","Pred","Yes","Naive","None",0.122,"Pred_Ambiant"
"T15_C5_Az2_A3","IMG_8177",715,6,"C5_Az2","C5","T15",15,"Ambiant","Ctrl","Yes","Naive","None",0.11,"Ctrl_Ambiant"
"T15_C5_Az4_C3","IMG_8246",727,6,"C5_Az4","C5","T15",15,"Ambiant","Ctrl","Yes","Naive","None",0.133,"Ctrl_Ambiant"
"T15_C8_Az11_B3","IMG_8180",715,6,"C8_Az11","C8","T15",15,"Warm","Pred","Yes","Naive","None",0.113,"Pred_Warm"
